subjectID	Yhaplotype	Single_copy_depth	DYZ1_depth	DYZ1_norm_coverage	Num_samples
HG03667	R1a	3.06150169674431	832.913228208892	272.060351655083	1
HG02736	R1a	3.36322476007137	869.656577272024	258.578191858212	1
HG01617	R1a	2.56868270706565	923.953893914857	359.699503318704	1
HG03833	R1a	1.6819604131209	296.499548863764	176.282120881552	1
HG04039	R1a	2.67354574806368	518.481318832253	193.930221395225	1
HG03871	R1a	3.12796646453503	335.831998991508	107.364322092062	1
HG04098	R1a	3.29926548259281	708.810014225672	214.8387324286	1
NA20864	R1a	3.36314789552734	788.850829265284	234.557281978107	1
NA20539	R1a	2.82989946738078	445.856431983071	157.552039258742	2
HG03679	R1a	5.08222655024548	848.38854547486	166.932453145734	1
HG04020	R1a	2.3937515119637	482.311955969875	201.487896115923	1
HG03234	R1a	2.71992173655371	683.347539354546	251.237941949162	1
NA20796	R1a	2.72745353715273	695.342530976543	254.942026144442	1
HG03636	R1a	2.13767073516074	322.064939511384	150.661621649214	1
HG03652	Q1b	3.56432354904425	564.734694014912	158.440917678851	1
HG03864	Q1b	5.97151319655154	832.361567887948	139.388717815884	1
HG03914	Q1b	2.53337391624099	627.313897056933	247.619939968332	1
HG00290	N1	3.5410566712765	699.287368606704	197.479857998043	1
NA18613	N1	1.26538919846536	230.82942064086	182.417726436108	2
HG00341	N1	2.86634058713963	768.751358813975	268.199586002837	1
HG00336	N1	1.47679460841948	290.984346897487	197.037790657232	1
HG00358	N1	3.45589312851542	1525.74001577911	441.489351389328	1
HG02026	N1	7.40905598054567	1661.29013736898	224.224265781107	2
HG00284	N1	1.82452733587943	444.941280431409	243.866601328253	1
HG00187	N1	1.54737535635132	527.516360708541	340.910405832243	1
HG00273	N1	3.76842937094282	1464.91021132142	388.732298558355	2
HG00335	N1	4.07858003022464	1105.36315542459	271.016664435468	2
HG00342	N1	2.17871318128169	476.637615664691	218.770244637844	2
HG00369	N1	2.72055561373029	1447.09583480331	531.911873993682	1
HG00280	N1	1.70962532312129	271.627295686664	158.88118408936	1
HG00183	N1	1.55862551173067	246.408950752653	158.093749202812	1
HG00351	N1	2.34334813500246	904.195270122134	385.85614173849	1
HG00338	N1	1.33925525053026	223.606614482166	166.963403274792	1
HG00278	N1	1.78528289987094	399.142058960093	223.573563040876	1
HG00375	N1	1.67101955454158	238.748150026546	142.875736778582	1
HG00329	N1	1.80588595262274	370.445396103848	205.132220872442	1
HG00311	N1	2.60968277768589	1749.97709765679	670.570811372163	1
HG00271	N1	4.01222974117666	1197.49107513595	298.460245894284	2
HG00185	N1	2.42209014031897	645.509947803704	266.509465134397	2
HG00188	N1	2.41473712776383	799.724664415398	331.184978779029	3
HG00182	N1	1.93086994399477	1300.42898583526	673.493825868358	1
HG00371	N1	2.88397729327915	568.584152611098	197.152784086106	1
HG01512	G2	2.31488288886245	333.093665366783	143.892231857339	1
HG03708	G2	2.95838180402971	621.115638600177	209.951142125784	1
HG01097	G2	1.96929743410137	244.392105137541	124.101164661834	1
NA20767	G2	3.70952382130443	1120.44958526951	302.046742181457	1
HG02681	G2	2.72795868371314	639.648265773025	234.478721980632	1
NA20536	G2	4.58232940600567	865.219985166234	188.816627637521	2
NA19747	G2	1.84374121812123	233.786120875067	126.799855954457	1
NA12546	G2	4.12868523679854	643.595356960786	155.883851649549	3
NA18549	G2	3.33845794870278	877.52874821797	262.854515977639	2
HG03577	G2	3.53266011183313	809.193187416105	229.060583752623	1
HG02789	G2	4.15759709063793	653.87198818029	157.271610001046	1
NA12777	G2	2.1021225253475	749.336925950246	356.4668171882	3
HG01311	G2	2.26023552314556	431.238052621173	190.79341431685	1
NA12286	G2	5.60842050916558	1057.5011947649	188.555974545182	2
HG02687	G2	4.13149070131581	839.577476040098	203.214175399864	1
HG02224	G2	1.59159106020568	235.189715777967	147.770191513625	1
NA21091	C5	2.00169854052358	215.999799742092	107.908256597716	1
NA21124	C5	3.429921103417	434.042916281894	126.546035082115	1
NA21123	C5	1.74976234549069	224.082756513711	128.064680950069	1
HG03228	C5	3.30340698777663	611.925033449499	185.240582136492	1
NA20911	C5	3.68131212761554	500.639234700886	135.994780487456	1
HG04155	C5	2.54805228936093	636.389008836145	249.755082143842	1
NA21127	C5	2.5332345405285	293.132332934691	115.714643964051	1
HG03867	C5	2.82838191642573	482.81938277365	170.705158299059	1
NA21118	C5	2.7697071359321	721.636829099801	260.546257666678	1
NA21133	C5	3.34482395581794	602.724582807477	180.196204873236	1
HG03593	C5	2.30999638460128	386.5103429886	167.32075667526	1
NA21117	C5	3.22362976052932	963.87684270283	299.003581150883	1
NA21100	C5	2.47932012048584	287.449963833347	115.939027581892	1
NA21119	C5	3.84751387713165	997.071293026018	259.146899755783	1
NA20889	C5	3.15776964666001	392.64119795963	124.341304748093	1
NA18995	D2	2.59588488393995	1013.71747043224	390.509408450213	1
NA18944	D2	3.74176867819374	633.234561135491	169.234021553992	2
NA19082	D2	2.14732292293586	724.301416414547	337.304374986259	2
NA19068	D2	4.49088650504888	806.065144897331	179.489092853073	1
NA18961	D2	2.17838971888715	340.686237153747	156.393612309092	2
NA18940	D2	4.074616797464	879.925673186521	215.952988201045	2
NA18966	D2	3.1302946778529	385.16241689925	123.043501183549	1
NA18988	D2	5.29936256460358	771.784667809204	145.637264557862	1
NA19012	D2	2.30799220101731	388.934468811797	168.516370480093	1
NA19089	D2	3.14942894418863	433.673068979775	137.698953259446	1
NA18948	D2	5.40458245726762	1150.23650494248	212.826155218659	2
NA19004	D2	4.39415332760044	563.363942653431	128.20762059322	1
NA18970	D2	1.97116853220959	274.875753180808	139.448123632881	1
NA19058	D2	1.76746982289084	288.173243305986	163.042808184785	1
NA18967	D2	2.30267161036296	476.781782499826	207.055917289341	1
NA18983	D2	3.65839169967757	644.369787716564	176.134717278457	1
NA19056	D2	1.82962547929964	333.613457161325	182.339752553637	1
NA18955	D2	3.87650113521073	1616.57996754808	417.020377696912	1
NA19063	D2	2.14093357571282	391.03805873534	182.64838441106	1
NA18952	D2	4.70270321321764	947.393570364751	201.457231598618	2
NA18960	D2	7.06000758458531	1583.11261591635	224.236673537417	2
HG03792	H0	2.53352265945674	625.517321555517	246.896280647297	1
HG04238	H0	3.32973967700379	1004.14504024624	301.568632281127	1
HG03890	H0	2.9562264000791	850.72576356781	287.774225798487	1
HG03870	H0	2.44781929803798	681.474152184061	278.400514584671	1
HG03848	H0	2.54499369832163	557.287250245479	218.973921472968	1
HG03680	H0	4.60405113570984	909.372787357029	197.515787846875	1
HG03872	H0	2.94010987067316	870.842921897961	296.194006416016	1
HG03837	H0	2.90677132782696	684.744596984985	235.568787413658	1
HG02684	H0	3.72835562892154	829.677541342382	222.531760357413	1
HG03965	H0	3.64843652636555	972.015244438746	266.419667003782	1
HG03697	H0	2.64071704811614	832.968928635749	315.43285912816	1
HG04033	H0	2.38852620101575	500.664646051203	209.612373453676	1
HG04015	N	2.350683690373	379.37477627123	161.389121737188	1
NA18747	N	3.28807377450521	1341.11700158494	407.873148097702	1
NA18608	N	3.96753006165694	1047.3417978006	263.978289143246	1
NA18639	N	2.53594896015559	1524.87402081903	601.303119572829	1
NA18748	N	2.54436762046865	733.951184193123	288.461139926759	1
NA18558	N	3.29025831519868	841.495213586536	255.753540595709	2
HG02138	N	3.20913581317029	1376.03746874453	428.787545574503	1
HG01253	J1	1.81836947935242	235.190809002343	129.341595133956	1
HG01431	J1	3.76976199332925	1436.03986494576	380.936480204027	1
HG02253	J1	2.50833666475852	1205.30766798964	480.520691230927	1
HG00181	J1	1.07860717903264	238.395958261419	221.022039251793	3
NA12282	J1	4.17468342578776	747.607248668518	179.081183509728	2
NA20543	J1	4.38773701568078	834.048556583465	190.08626852584	2
HG01130	J1	3.53330672153642	1284.85571577221	363.641148938663	1
HG01494	J1	1.93340638477044	332.398585562475	171.923806697236	1
HG03767	J1	2.46953838874702	377.247551418416	152.760351139883	1
HG01069	J1	2.70202131325495	297.739960827213	110.19156635317	1
HG01437	J1	1.89011143209107	437.71268604964	231.580360087759	1
HG01686	J1	2.00875489703502	585.488376366728	291.468300702553	1
HG01256	J1	2.81787528406002	416.234032461262	147.712013663553	1
HG01935	J1	3.98374323646359	1002.41664490381	251.62682065666	1
HG04182	R2	2.50770248437881	436.233739882255	173.957533877994	1
HG03978	R2	4.62540086025721	856.270458511312	185.123513481531	1
HG03015	R2	3.36094776345335	1414.93936402326	420.994155103864	1
NA20903	R2	4.18146627638812	1153.75352454489	275.920801050077	1
HG03773	R2	5.08112452534054	1015.02560290301	199.763969145193	1
NA20887	R2	3.0211048026086	602.008563596159	199.267686137981	1
HG03844	R2	5.38135028689936	543.757047573875	101.044722715343	1
NA20845	R2	2.74114063709248	495.926976090999	180.91993142571	1
HG02660	R2	3.63675176972875	674.144021124337	185.36982005088	1
HG02783	R2	3.83076320687359	671.446841187652	175.277563484704	1
HG04152	R2	3.40270674164946	899.938207626709	264.477157731925	1
HG04158	R2	1.69331052324165	257.192622109853	151.887452761758	1
HG03967	R2	3.47175314551591	971.756032967015	279.903550810382	1
HG03718	R2	2.18435834034596	527.367334104697	241.428947056907	1
HG03974	R2	3.49085636534023	901.150816690516	258.146059986254	1
HG03727	R2	7.94645641057008	1158.08502144747	145.736031460139	1
HG02657	R2	3.58276817062709	675.223751930992	188.464259972704	1
HG03771	R2	3.32027546265135	398.450740759354	120.005326437939	1
HG04225	R2	2.93508692216163	750.042054345771	255.543387380631	1
HG04056	R2	2.57694120237739	292.234615351262	113.403679944912	1
HG03702	R2	3.50869838419073	686.58945680678	195.682096785626	1
HG03869	R2	4.60106623430439	872.758644428678	189.686172722664	1
HG03729	R2	4.58955736586679	889.100553101346	193.722505728704	1
NA21105	R2	2.78364927729459	646.943937917695	232.408566407638	1
HG01586	R2	2.33770161148858	368.925404816148	157.815438464461	1
NA20895	R2	3.50920097613946	509.334812701289	145.142673835004	1
HG03691	R2	1.99907185772463	306.442191060244	153.292234031567	1
HG03856	R2	2.52768471525025	558.645721874237	221.010839881955	1
HG01530	T	2.86603450217484	337.272521432896	117.679156052365	1
HG01051	T	2.3389434882482	339.962722172483	145.348839713569	1
HG01190	T	2.37797518776303	214.396987790095	90.1594721817848	1
NA19655	T	2.33389524893193	181.307849243689	77.6846558673365	1
NA20758	T	5.01250398057044	747.01248706899	149.029804258425	2
HG01133	T	5.92570723520787	640.666962244155	108.11653981783	1
NA20527	T	3.93785131068297	284.481677259587	72.2428692235836	2
NA20520	T	3.51047076385258	288.054115658914	82.0556942462006	2
HG03786	L1	4.63577336551308	891.938868214114	192.403467099905	1
NA20861	L1	1.96906431081311	349.281181755761	177.38434434959	1
HG03695	L1	2.5352315296873	615.956894585012	242.958833294798	1
HG03686	L1	2.44851870181769	571.215887865249	233.290392040379	1
HG03990	L1	2.32782458731507	435.446581556775	187.061595589994	1
HG02792	L1	3.08498506657784	690.370816769216	223.784168114318	1
HG03753	L1	3.03453252873085	480.49954104092	158.343842582529	1
HG04100	L1	3.68517965179824	827.272462612476	224.486331950953	1
HG04094	L1	2.45408438588586	454.525072740259	185.211672163501	1
HG02654	L1	4.01883913427251	766.416828035885	190.706022915899	1
HG03821	L1	2.34401618910816	382.943637542007	163.370730680707	1
HG03672	L1	2.59406419474149	478.395810903677	184.419418715022	1
HG04080	L1	2.33051080869634	416.182495174269	178.579946345358	1
HG03788	L1	5.39528971739224	1017.15598492034	188.526666444145	1
HG03900	L1	4.67216800726155	564.050617087109	120.725670868525	1
HG04093	L1	2.44694830109252	594.791475714433	243.074802785522	1
NA20867	L1	2.10064440092341	610.610835668463	290.677867896179	1
HG03885	L1	4.25865754574788	816.448909204394	191.715088718413	1
HG03953	L1	2.47282118647362	672.347639421902	271.894968831413	1
HG03875	L1	3.0502785465127	724.935036767319	237.661913727885	1
NA21135	L1	3.74598717832374	457.281655826689	122.072402829556	1
NA21109	L1	2.40720395739774	429.920380338735	178.597405100435	1
HG03920	L1	2.84038547339347	787.988634857317	277.423132260949	1
NA21128	L1	3.59335902097457	1598.92014146809	444.965318559914	1
HG03790	L1	2.61295477958195	566.816101959546	216.925339232327	1
HG03746	L1	5.67147932034332	1048.91025180902	184.944737089428	1
HG03971	L1	2.41537830138167	870.226336256974	360.285730711077	1
NA19175	E2	2.68164598381261	400.168521762561	149.224962645377	1
HG02771	E2	4.1766562849806	627.117301192084	150.148170786095	1
NA19382	E2	2.06560875376031	335.796552012992	162.56541874239	1
NA19380	E2	2.16051585261251	288.95911026607	133.745424694134	1
NA20348	E2	2.17069625951731	316.726676406769	145.910177445645	1
NA19035	E2	2.64620231230676	812.608096018506	307.084644374804	1
HG00524	O3	1.40289865205705	496.580717229917	353.967634441581	1
HG00559	O3	1.83309933481486	383.014646997225	208.943748831761	1
HG01596	O3	1.62820668364766	358.279200623193	220.04528308442	1
HG00650	O3	1.84656712807009	383.519924288185	207.693464514889	1
HG01852	O3	2.26629724170611	481.892534327154	212.63430297624	1
NA18982	O3	2.52523235023431	540.891421589158	214.194714216682	1
NA18635	O3	2.84828100457735	819.61037895409	287.756151038794	1
HG01860	O3	3.06028615810311	1210.97701964178	395.707119229789	1
NA18648	O3	2.15401381035506	487.801107244524	226.461457628314	1
HG00662	O3	1.83066646878709	288.725552996616	157.716087512059	1
NA18745	O3	2.43088640381756	684.952266214122	281.770577653668	1
HG02379	O3	3.33374792271841	664.321475562988	199.271657894663	1
NA19076	O3	1.69796715195386	631.443420079732	371.881999809671	1
HG02070	O3	5.74235785501983	1499.43789649482	261.118852978494	1
HG00475	O3	4.04078010984753	1322.47012728297	327.280894117465	2
HG00671	O3	2.00109343396233	341.982532775794	170.897833640202	1
HG02035	O3	2.52589470112616	349.936964520562	138.539807049179	1
HG00698	O3	1.95080136063752	405.390743608196	207.807289756921	1
NA18621	O3	3.87521315226307	1050.18579417606	271.000781869964	2
HG00692	O3	1.94337966714144	356.003236975675	183.187692551773	1
HG00472	O3	4.28434454372389	1284.07449459827	299.713172340284	2
HG00478	O3	3.72837221055971	1253.69399997391	336.257736398508	2
HG01810	O3	2.77741980845635	467.761193391829	168.415733180719	1
HG02355	O3	2.67378178568969	480.281228508159	179.626187551529	1
NA18546	O3	3.80827554773394	1216.53406980258	319.444865413287	2
NA19086	O3	3.08687832987672	897.699406611464	290.811399310097	1
NA19062	O3	2.15288077288588	299.704625444552	139.210972209485	1
HG02383	O3	3.11925999196244	650.978057567085	208.696312344753	1
HG02367	O3	3.00241423258618	884.023170181066	294.437443237003	1
NA18959	O3	6.29512800636279	1713.4604810798	272.188346185799	2
HG00653	O3	1.90745209015944	241.623394436535	126.673375275359	1
HG02387	O3	2.63359268514867	535.496492825515	203.333072667343	1
HG02122	O3	3.08924030343862	514.895179730683	166.673722066087	1
HG02058	O3	3.58965441541285	714.423312793795	199.022866860465	1
HG02128	O3	3.09866906324756	878.477241489331	283.501472263916	1
NA18548	O3	2.81689018497691	1262.33261546987	448.129863990499	1
HG02073	O3	5.68319591768963	744.706176294661	131.036513095858	1
HG02406	O3	3.20811263108199	573.364852075333	178.723417164427	1
HG02131	O3	1.86075374818727	521.14489613103	280.07193140883	1
HG00598	O3	3.87535758295761	479.663507870088	123.772709382864	1
HG00592	O3	1.45202574810934	181.236997414614	124.816655386862	1
NA18622	O3	5.06859582068092	1205.53736743528	237.844446486823	2
NA19072	O3	5.02717453039168	1959.90689722952	389.86251330264	1
HG01864	O3	4.06749924411046	845.347329136536	207.829744617792	1
HG02380	O3	3.24726658050585	683.577954175707	210.508727025799	1
NA18609	O3	1.21025264921449	199.083721475235	164.497653943951	1
HG02067	O3	1.81186025256509	479.858658055536	264.843084545947	1
NA19085	O3	3.82713359477219	938.520682458185	245.22809544464	1
HG00613	O3	1.9510334351855	445.529265029307	228.355525330579	1
HG01866	O3	2.38765669456523	362.905891490919	151.992492185733	1
HG00619	O3	1.90778080431844	339.099354558808	177.745448424276	1
NA18633	O3	3.50548587198208	1209.8304975867	345.124910431498	1
HG00583	O3	1.99927444735278	559.491320750381	279.84718230716	1
NA18984	O3	3.26379307264605	312.834191261282	95.8498851790435	1
NA18530	O3	1.39319950224568	170.348613381447	122.271514673142	2
HG00589	O3	1.96760766142711	688.938970129244	350.140418557607	1
HG00656	O3	2.02873581026156	420.687698192048	207.364456260971	1
HG02388	O3	3.31252327175835	657.294334023041	198.427084158759	1
HG00707	O3	2.03162195121409	607.839292828011	299.18917368695	1
HG02391	O3	3.23632021951827	681.191221412201	210.483257282123	1
HG02375	O3	3.21244324353219	650.043368516828	202.351705302685	1
HG00436	O3	1.28642620236181	393.145086631497	305.610291449058	1
HG00536	O3	3.75248141540286	1133.3355113305	302.022951180646	2
HG03830	O3	2.64156753668243	736.98069494122	278.993697759778	1
HG02372	O3	1.99641304496617	297.97922794094	149.257303588691	1
HG00409	O3	3.84234244575471	543.756501049689	141.516928469109	1
NA18559	O3	2.76104562701953	915.502334572655	331.578125914896	2
HG00403	O3	1.51700494245723	322.135902144845	212.349935803803	1
HG01872	O3	5.88866663550081	1045.13393615017	177.482272446772	1
NA18757	O3	2.67921374805756	944.984455578119	352.709617238728	1
HG00607	O3	1.85218311595647	602.867290955353	325.490112592907	1
HG01861	O3	3.01839552859134	947.348433549985	313.858281519555	1
HG01816	O3	2.66659016817871	648.075209635288	243.035175547027	1
NA18643	O3	2.20875046495836	801.604525302336	362.922176144261	1
HG02050	O3	4.02626774526287	1085.78529162177	269.675381846937	1
HG00463	O3	2.02675765882589	500.514299498828	246.953204947442	1
NA18544	O3	3.11706846659536	984.767226658334	315.927364833905	1
HG02023	O3	2.87984234649224	543.625349619133	188.769135324817	1
HG00683	O3	1.80046858485594	453.666590987422	251.971400558328	1
HG02029	O3	3.75280823898894	991.373707825284	264.168495881467	1
HG00689	O3	1.84866736562874	382.228694918233	206.759042770377	1
HG00610	O3	1.79445091402666	325.52099369226	181.404234101788	1
HG00556	O3	3.79187922698974	1216.9759860403	320.942707610025	2
HG00451	O3	2.90688618929882	767.269728658881	263.949008902875	1
HG02088	O3	2.47436405196292	1013.90531723374	409.764002362305	1
HG00622	O3	4.16053237384338	493.316063603705	118.570418224626	1
HG02082	O3	2.99850925828968	741.639847264384	247.336187211711	1
NA18557	O3	3.19020586522884	743.551846275794	233.073311782171	2
HG00500	O3	1.92769952162793	519.725509406671	269.60919146142	1
HG00674	O3	3.69300695607352	667.080429920292	180.63340737098	1
NA18629	O3	2.62044924569499	571.442928408716	218.070595852033	1
HG02137	O3	1.84082226786752	492.55411903354	267.572881766653	1
NA18623	O3	4.55406869262832	1381.32945489006	303.317659025658	2
HG00704	O3	1.94194305714753	417.087789367575	214.778588812086	1
HG02047	O3	2.61419099838583	785.328340687535	300.409702723499	1
HG00881	O3	2.83443236880285	567.591472256352	200.24872651877	1
HG02392	O3	2.96512210049371	644.805509101419	217.463391809078	1
HG00448	O3	3.54715945892819	1192.96578234013	336.3158031527	2
HG00631	O3	4.0747875444424	809.308310726161	198.613621421803	1
NA18611	O3	1.78660784723323	477.630764386166	267.339452877603	2
HG04134	O3	2.42481695451414	329.110308862208	135.725836232513	1
HG02371	O3	2.5840960563912	446.996716914412	172.979915281734	1
HG00445	O3	3.21347094934897	1401.41778249723	436.107188951296	1
NA18562	O3	2.51268693212942	843.989931159558	335.891399906436	2
NA18945	O3	3.39918040541406	454.100015360073	133.591031131152	2
HG00542	O3	1.53215109002263	364.725890273537	238.04825297494	1
NA18624	O3	3.77931947570625	927.198942214954	245.334893801664	2
NA18605	O3	3.9196534512127	1124.09292643213	286.783752804562	1
NA19083	O3	2.73993343254483	664.471548187368	242.513756098889	1
HG00625	O3	1.34645200060494	138.180407589106	102.625572636101	1
HG00421	O3	3.65368332420955	2078.75029211586	568.946487053741	2
NA18543	O3	3.87984520577981	1495.20937068268	385.378614707428	2
HG02982	A0	3.68151050020248	916.46810375947	248.938065967506	1
HG01890	A0	5.54705564181762	646.058036844398	116.468641845587	1
HG02666	A1a	4.1402114127352	708.918220312502	171.227541214896	1
HG02645	A1a	4.06512200777279	722.770931424437	177.798090695051	1
HG02613	A1a	3.61512654371304	712.229196967536	197.013628252143	1
HG03742	NO	2.78820004773825	638.929909407217	229.154973985998	1
NA19043	B2	3.53829587299198	504.300831047075	142.526472954518	1
HG00553	B2	1.71591241948188	303.027280027982	176.598337180566	2
NA19454	B2	4.87918767937047	675.444294448326	138.4337596408	1
NA19384	B2	1.98596554298705	297.651586404145	149.877517993818	1
NA18989	C1	3.54647918262317	720.991827295393	203.297916093253	1
NA19006	C1	3.18431213286898	888.034636869264	278.878011895514	1
NA18971	C1	4.4792165438303	936.564420867137	209.091123794219	1
HG03696	J2	2.68227195738233	457.698807632194	170.638479208823	1
HG03851	J2	2.2957925925969	477.925161097062	208.174363240912	1
NA21130	J2	3.17491835048356	937.676206342275	295.338683654483	1
NA20521	J2	5.23004436231759	1477.5060800142	282.503546367524	2
NA20801	J2	5.04471962034817	1080.60688784575	214.205539488668	2
HG04107	J2	2.86492837217789	436.044739203766	152.200921823497	1
NA20513	J2	2.33070793232732	391.269367740595	167.875760971	4
HG03845	J2	2.11076960902458	341.454600402205	161.767821055561	1
HG01412	J2	3.95923344513022	559.40513716062	141.29127390775	1
HG03785	J2	2.54454946235669	385.941393435393	151.673763526666	1
HG04210	J2	3.91841504704822	807.142503662141	205.986985546661	1
HG03969	J2	2.36460354304832	287.396343242212	121.541027072858	1
NA20827	J2	2.47028162995276	249.455968641158	100.982805205869	1
HG02724	J2	3.81234361893806	648.844328571212	170.195657429209	1
HG01672	J2	1.97152992020142	299.759198132714	152.043950772042	1
NA20815	J2	4.64741570942679	1545.25028694472	332.496678489584	2
HG00160	J2	2.34072090363009	392.606737676087	167.728983437203	1
NA20811	J2	4.4282045400325	687.569410084093	155.270472235017	2
HG02733	J2	4.26676624060623	686.770517457701	160.958083647002	1
NA20905	J2	3.56123212623546	498.150234068403	139.881427666158	1
HG03021	J2	2.32367956265957	347.817142498159	149.683780882449	1
HG03615	J2	3.66353484114774	667.524227319129	182.207691823125	1
HG02236	J2	2.5051210018842	640.686644463436	255.75077769958	1
HG01164	J2	2.68943705589062	478.358115689081	177.865518228561	1
HG04003	J2	3.82293757874977	701.988553949709	183.625429264603	1
NA20787	J2	5.54844850928275	1441.51136411183	259.80440508732	2
NA20763	J2	3.1075736426275	825.810373764724	265.741208007701	1
NA20805	J2	5.35982628472263	1302.25788209785	242.966434529741	2
NA20525	J2	3.95120089751104	559.819545790715	141.683392039964	2
HG01781	J2	3.71064581544062	813.909064178975	219.344314887765	1
HG01402	J2	3.4084811017154	1334.20498819078	391.436815512724	1
NA20885	J2	3.65171950877673	671.468654295368	183.877390550267	1
NA20534	J2	3.68213302436981	709.028488688976	192.55917263074	2
HG02690	J2	3.31679127192101	777.153192387542	234.308742599119	1
NA21090	J2	2.19476112817598	323.975410154836	147.613061847913	1
NA11930	J2	5.61549199197283	1675.05375731234	298.291540564349	2
HG03660	J2	3.4118435866617	572.289113347817	167.736034437549	1
HG02493	J2	3.7476181598692	755.716132294823	201.652382942129	1
HG02774	J2	3.4737936233396	1076.59016037643	309.917708738677	1
HG03976	J2	2.44081097053782	825.372023152665	338.154831781504	1
HG03998	J2	2.37148485132921	345.641547570461	145.749000832424	1
NA20778	J2	4.1128163453713	630.486366737751	153.297962708041	2
HG03006	J2	4.30702451077128	772.032658122233	179.249655113753	1
HG03693	J2	4.58136578148136	863.692463290487	188.522921872267	1
NA20884	J2	1.75923110293931	231.033709947683	131.326526436279	1
HG03854	J2	3.15252600977392	935.808142191442	296.84390843727	1
NA20765	J2	4.81126040426166	1141.51947320955	237.259964602713	2
HG01991	J2	5.83093455422868	1001.38208421372	171.736121354252	1
HG03905	J2	2.38678744287875	441.401632414993	184.935459473765	1
HG01756	J2	5.43357768857816	688.504270891818	126.712878761099	1
HG04239	J2	3.42086231045655	555.845470606876	162.486946319887	1
HG01619	J2	2.64502512528078	1062.84111479426	401.826472132826	1
NA20809	J2	5.4920551634908	1010.84685562009	184.056209475067	2
HG01589	J2	2.49864428580685	250.180857409858	100.12664020684	1
HG03018	J2	2.50369289417636	407.191005776373	162.636163054785	1
NA20588	J2	4.82931094450131	907.192153654131	187.851261614675	2
HG03908	J2	2.84069696818191	832.037342915844	292.899014655674	1
HG03012	J2	2.36024604159107	467.789899821626	198.195396402946	1
HG02490	J2	4.36935015120444	680.860312609989	155.826447652016	1
HG02651	J2	3.16534911197324	942.067655456062	297.618879349706	1
HG03237	J2	3.25917738699917	946.889239706311	290.530132997192	1
HG01509	J2	2.89418380398022	433.20395168867	149.68087068033	1
